id,name,address,status,zip,phone,fax,lat,lon,stars,seoname
334917,Ararat Hotel,153 BEIT SAHOUR ROAD,1,,00972 2 2749888,97222769887,31.70459938,35.21440125,4,ararat-334917
335527,Prima Link,Mote Gur 7,1,,972-3-5522220,9.72E+11,32.09429932,34.86489868,0,prima-link-335527
335623,Legacy Nazareth,"Paul the 6th ST, Nazareth, Israel",1,,Tel: +972-(04)-9060000,,0,0,0,legacy-nazareth-335623
335655,65 Hotel,"65, Rothschild Blvd, Tel Aviv-Yafo",1,,+972 03-767-7677,,32.065291,34.776543,0,65-hotel-335655
343354,Town Apartments,Yavne St 26,1,,,,32.06470108,34.77339935,0,town-apartments-343354
344896,NEA Resort & People,HaEla St. 3,1,2280600,,,32.98419952,35.08390045,0,nea-resort-people-344896
348419,LEONARDO HOTEL DEAD SEA,NEVE ZOHAR,1,,#97289553333,972-8-9553344,31.04150009,35.3716011,4,leonardo-hotel-dead-sea-348419
348611,Erettz Zeelim,,1,,,,,,0,erettz-zeelim-348611
351446,Prima Millennium Hotel,"Ha-Tidhar St 2, Ra'anana, 4366504, Israel",1,4366504,+972 9-763-6363,,32.19240189,34.88399887,0,prima-millennium-hotel-351446
351474,VERT Lagoon Netanya Hotel,"Kehilat Tsefat St.,  Netanya",1,4272150,+972 73-387-5555,,32.289294,34.867431,0,west-lagoon-resort-351474
351515,U Boutique Kinneret,Gdud Barak Rd. P.O.B175,1,1420807,-9005698,,32.79169846,35.54230118,0,u-boutique-kinneret-351515
358133,Setai Sea Of Galilee,"Hof Ze'elon, En Gev",1,433000,,,32.8321991,35.64080048,0,setai-sea-358133
359539,Sun and View,"Mish Ol HaNarkis 7,,Eilat,,IL",1,,00972 52 5955354,972-8-6744966,29.55069923,34.94039917,3,sun-and-view-359539
359540,SLT Rent Apartments,"Multiple Locations in Tel Aviv,,Tel Aviv,,IL",1,,00972 052 3181877,,32.0909996,34.77349854,3,slt-rent-apartments-359540
360291,Villa Brown Jerusalem,Ha-Nevi'im St 54,1,,972-2-501-1555,,,,0,villa-brown-jerusalem-360291
360793,HADDAD GUEST HOUSE,"26 BEN GORION AVE ,HAIFA ",1,,772010618,48616161,32.82049942,34.99069977,3,haddad-guest-house-360793
360807,PANORAMA HOTEL,"HAGAGLIL 56 ,TIBERIAS",1,,972-53-2464348,972-4-6724811,32.78450012,35.54130173,2,panorama-hotel-360807
361636,Templers Boutique Hotel,"36 Ben Gurion Blvd, The German Colony",1,,04-6297777,077-5631913,32.81919861,34.98989868,0,templers-boutique-hotel-361636
361800,IBIS Jerusalem City Center,"Yitskhak Elisar St 4, Jerusalem",1,9423404,073-222-88-88,073-222-88-99,31.78199959,35.22040176,0,ibis-jerusalem-city-center-361800
362785,NIRVANA ON THE DEAD SEA RESORT,"D.N. Shefech Zohar,Dead Sea",1,,14105240295,14105240295,31.38929939,35.36119843,3,nirvana-on-the-dead-sea-resort-362785
363986,MICHEL HOUSE,"6098 STREET 10 ,NAZARETH 1600001, IL",1,,9.73E+11,,32.70479965,35.29840088,3,michel-house-363986
365962,Al Yakhour Hostel,"24 Ben-Gurion Boulevard,German Colony,Haifa,,IL",1,3502318,+972 50 8385391,,32.82089996,34.99100113,0,al-yakhour-hostel-365962
365964,Marom Carmel Center Apartments,"Moriya Boulevard 29,,Haifa,,IL",1,3457510,+972 50 7721030,,32.79980087,34.98469925,0,marom-carmel-center-apartments-365964
366847,Beach and Park Apartment,"Ussishkin St. 28,,Tel Aviv,,IL",1,6259129,+972 54 7767717,,32.09619904,34.77719879,0,beach-and-park-apartment-366847
366848,Hotel 34,"Ben Yehuda 34,,Tel Aviv,,IL",1,63807,+972 54 4360782,,32.07659912,34.76819992,0,hotel-34-366848
366897,Luxury Loft 4 Bedrooms,"Eliyahu Mani Street 12,,Jerusalem,,IL",1,,+972 53 7080432,,31.78520012,35.21039963,0,luxury-loft-4-bedrooms-366897
366898,Sweet Inn - Ben Maimon Street,"Ben Maimon 19 Street,Talbieh- Rechavia,Jerusalem,,IL",1,9226213,+972 2 3748841,,31.77370071,35.21340179,0,sweet-inn-ben-maimon-street-366898
366901,Sweet Inn Apartments - Nissim Bachar St.,"Nisim Bachar Street 37,,Jerusalem,,IL",1,9450972,+972 2 3748841,,31.78450012,35.21049881,0,sweet-inn-apartments-nissim-bachar-st-366901
367685,Zefat Zimmers,"86 Jerusalem St,,Safed,,IL",1,13200,+972 54 2472321,,32.96590042,35.49489975,0,zefat-zimmers-367685
368402,Luxury Villa in Herzeliya Pituach,"Sarah 7 Street,,Herzliya,,IL",1,,+972 9 7794053,,32.16770172,34.79999924,0,luxury-villa-in-herzeliya-pituach-368402
368537,Home4Trip Bat Yam,"Balfur 96,,Bat Yam,,IL",1,69345,+972 54 5200052,,32.01670074,34.74480057,0,home4trip-bat-yam-368537
368538,Eshkol Housing Serviced Apartments Haifa,"Various Addresses,,Haifa,,IL",1,3499039,+97 2 523585656,,32.78960037,35.03499985,0,eshkol-housing-serviced-apartments-haifa-368538
368546,Olive In Sea of Galilee,"Hof Golan,,Ramot,,IL",1,,+972 4 9531153,,32.84870148,35.65269852,0,olive-in-sea-of-galilee-368546
368547,The White Cabins - Boutique,"Moshav Ramot,,Ramot,,IL",1,,+972 50 4891665,,32.84389877,35.66820145,0,the-white-cabins-boutique-368547
368548,The White Cabins - Home,"Kakhal St,,Ramot,,IL",1,,+972 50 4891665,,32.84389877,35.66820145,0,the-white-cabins-home-368548
368549,The White Cabins - View,"Moshav Ramot,,Ramot,,IL",1,,+972 50 4891665,,32.84389877,35.66820145,0,the-white-cabins-view-368549
368552,Zimmeretz,"Ramot,,Ramot,,IL",1,,+972 52 6460191,,32.85179901,35.66550064,0,zimmeretz-368552
369176,Nordoy Hotel,"Nahalat Binyamin St 27, Tel Aviv-Yafo",1,6516204,072-272-7279,,0,0,0,nordoy-hotel-369176
369938,Kibbutz Country Lodging Yechiam,Kibbutz Yechiam,1,,97235608810,,35.22100067,32.99599838,2,kibbutz-country-lodging-yechiam-369938
370029,Country Lodging Dor,Moshav Dor,1,30820,46399121,,34.91859818,32.60929871,2,country-lodging-dor-370029
370429,King Koresh,Koresh St 3,1,9414403,02-649-5555,,31.77969933,35.22269821,0,king-koresh-370429
370487,Lenis Hotel,34 Allenby Street,1,6332508,97236341634,97236298629,32.07279968,34.76839828,3,lenis-hotel-370487
371008,Leonardo Boutique Jerusalem,Leonardo Boutique Jerusalem,1,,+972 2-594-6000,,31.78302,35.22218,0,leonardo-boutique-jerusalem-371008
372603,MARCO HOLIDAY FLORENTINE,"HAMASHBIR 23, TEL AVIV, IL",1,,972-50-868-8574,972-3-6317520,32.0591011,34.77119827,2,marco-holiday-florentine-372603
372604,MIAMI,"ALLENBY 8 ,TEL AVIV ",1,,972-3-5103868,+972 0524462555,32.07360077,34.76549911,2,miami-372604
377158,The Vera Hotel,27 Lilinblum Street,1,6513102,97237783800,,32.062405,34.77112,0,the-vera-hotel-377158
377170,Malka Hotel,Heleni ha-Malka St 15,1,,972-2-995-07-97,,31.78269958,35.22269821,0,malka-hotel-377170
382176,ALON,"9 SHAMAI ST., JERUSALEM, IL",1,,972-2-6250002,972-2-6250008,31.78109932,35.21770096,3,alon-382176
382177,LEVY APARTMENTS,"JAFFA 82, JERUSALEM, IL",1,,972-52-733-3203,972-26528594,31.7852993,35.21419907,2,levy-apartments-382177
382815,A23 Boutique Hotel,Arlozorov St 23,1,,03-919-1018,,32.086965,34.773159,0,a23-boutique-hotel-382815
383201,NEVE TZEDEK BOUTIQE,"4 DGANIA ST. NEVE TZEDEK, TEL- AVIV ,TEL AVIV ",1,,972-54-2070706,,32.06620026,34.77780151,5,neve-tzedek-boutiqe-383201
383276,LA PERLE BOUTIQUE HOTEL,"6 HISTADRUT STREET JERUSALEM ,JERUSALEM 94230",1,,077-5525251,077-5525254,31.78170013,35.21689987,3,la-perle-boutique-hotel-383276
383577,LA PALMORA SUITES,"TOPAZ 2 ,EILAT 88000",1,,89104219,86104218,29.54829979,34.95009995,3,la-palmora-suites-383577
383578,RED SEA HOTEL,"Hatmarim 11, Eilat",1,88000,08-6372171,972-8-6370002,29.55480003,34.95370102,2,red-sea-hotel-383578
383665,ARBEL HOLIDAY HOMES,"MOSHAV ARBEL MESHEK 55 ,TIBERIAS 15282",1,,057-9425288,,32.8125,35.48590088,3,arbel-holiday-homes-383665
383980,JERUSALEM OF GOLD RESIDENCE,"MEIR SHAHAM 2, JERUSALEM, IL",1,,972-72-249-2810,972-2-6730406,31.77910042,35.2173996,5,jerusalem-of-gold-residence-383980
386224,JERUSALEM CASTLE HOTEL,"24 ABARBANEL, JERUSALEM, IL",1,,02-579-7188,972-54-7355304,31.77499962,35.21260071,3,jerusalem-castle-hotel-386224
386626,RICH ROYAL SUITES,"TARSHISH STR .1 EILAT, EILAT, 88000",1,,9.73E+11,972-86333205,29.55209923,34.95660019,3,rich-royal-suites-386626
386729,DATO'S APARTMENTS,"14 PINSKER ST, TEL AVIV, IL",1,,972-50-5364728,972-50-5364728,32.07410049,34.7696991,3,datos-apartments-386729
390198,GLOBAL HOME TEL AVIV,"VARIOUS ADDRESSES, TEL AVIV, IL",1,,972-54-6214421,972-54-6214421,32.05670166,34.76369858,3,global-home-tel-aviv-390198
393857,Mash Beach Hotel,"Hayarkon 98,  6343265",1,,,,32.07899857,34.76580048,0,mash-beach-hotel-393857
395531,ANDROMEDA HILL HOLIDAY SUITES,"38 YEFET STREET, JAFFA, ANDROMEDA HILL, Tel Aviv IL",1,,97236838448,97236837499,32.07749939,34.77059937,4,andromeda-hill-holiday-suites-395531
398849,Notredame Guest House,"hatsankhanem , JERUSALEM",1,97200,97226279111,97226271995,31.7798996,35.22679901,4,notredame-guest-house-398849
404403,Jericho Resort Village,"111 BISSAN STREET, P.O. BOX 162 ., JERICHO",1,1111,9722321255,9722322187,31.88080025,35.45560074,4,jericho-resort-village-404403
404578,Daria - Haon Beach Hotel (ex. Yama Hotel; Kfar Kinneret),"HA'ON VILLAGE -, HAON",1,15170,97246656555,97249531154,32.72629929,35.62530136,0,kfar-kinneret-404578
404676,Azimut Medi Terre Hotel,"SDEROT NITSA 20 20, NETANYA",1,4226269,972-548109309 / 972-99737333,09-9737381,32.33940125,34.8526001,4,medi-terre-hotel-404676
404948,Villa Tiltan,Eilat,1,,054-6668331,,,,0,villa-tiltan-404948
404952,Achuza Glilit,Yesod HaMa'ala,1,,050-332-3336,,,,0,achuza-glilit-404952
404953,Or Bereshit,Hahoresh Street 5,1,,054-574-7691,,,,0,or-bereshit-404953
404954,Siesta Be'achziv,Kiryat Gershon Tez,1,,052-8621770,,,,0,siesta-beachziv-404954
404955,Shalva Bezfat Ha'atika,safad,1,,054-2551322,,,,0,shalva-bezfat-haatika-404955
404956,Siesta,Ha-Nasi Weizman Street 33,1,,073-2248500,,,,0,siesta-404956
404958,Habait Shel Helyus,Had Nes,1,,052-2430041,,,,0,habait-shel-helyus-404958
404959,Chufsha Keisarit,Caesarea,1,,050-533-1056,,,,0,chufsha-keisarit-404959
404961,Karma Bagolan,Had Nes,1,,050-283-0862,,,,0,karma-bagolan-404961
404963,Idilya Amirim,Amirim,1,,054-755-5387,,,,0,idilya-amirim-404963
404964,Chan Smadar,Ha-Meyasdim Street 31,1,,050-6551155,,,,0,chan-smadar-404964
404965,Liman Resort,Liman,1,,052-6643450,,,,0,liman-resort-404965
404967,Achsania Suits,Kela Alon,1,,054-755-3333,,,,0,achsania-suits-404967
404968,Achazat Maya,Goren,1,,052-400-0232,,,,0,achazat-maya-404968
404969,Sulam Ya'akov,Ma'ale Gamla,1,,054-884-4131,,,,0,sulam-yaakov-404969
404970,Kaza Mozes,Ein Ya'akov,1,,050-2277000,,,,0,kaza-mozes-404970
404971,Villa Sparta,Ein Ya'akov,1,,054-998-9190,,,,0,villa-sparta-404971
404972,Noam Alona,Yesod HaMa'ala,1,,054-5448355,,,,0,noam-alona-404972
404973,Achazat Hadekel,Shazor,1,,050-7662552,,,,0,achazat-hadekel-404973
404974,Titi Rosh Pinna,"9 Ha-Rimonium, Rosh Pina",1,12000,050-8180411,,32.961659,35.542321,0,titi-rosh-pina-404974
404975,Madmon Bemiron,meron,1,,052-3497770,,,,0,madmon-bemiron-404975
404976,Habaronit,Metula,1,,050-2561000,,,,0,habaronit-404976
404977,Achazat Zuriel,Tzuriel,1,,054-7174312,,,,0,achazat-zuriel-404977
404978,Achazat Zeevi,Amnun,1,,502000090,,,,0,achazat-zeevi-404978
404979,Amir Hadar,Rosh Pina,1,,050-9050257,,32.975014,35.563278,0,amir-hadar-404979
404980,Achazat Opal,Alkosh,1,,050-2996225,,,,0,achazat-opal-404980
404981,Villa Monsoon,Ein Ya'akov,1,,052-285-1964,,,,0,villa-monsoon-404981
404982,Aviv Bagalil,She'er Yishuv,1,,054-9733344,,,,0,aviv-bagalil-404982
404983,4 Zimmer Mitzpe Ramon,Mitzpe Ramon,1,,054-4760331,,,,0,4-zimmer-mitzpe-ramon-404983
404984,Sea Zen,Ma'ale Gamla,1,,052-3824222,,,,0,sea-zen-404984
404985,Nofesh Ba'atika,safad,1,,052-8969555,,,,0,nofesh-baatika-404985
404986,Biktot Hamazok,Mazok Orvim,1,,054-4497721,,,,0,biktot-hamazok-404986
404987,Villa Go,Peki'in Hahadasha,1,,0505-321833,,,,0,villa-go-404987
404988,Adom Lavan,Amirim,1,,050-226-6162,,,,0,adom-lavan-404988
404989,Hakfar Haskandinavi,Har Chaluts,1,,050-8680666,,,,0,hakfar-haskandinavi-404989
404990,Orchan Chawed'z,Giva'at Ye'arim,1,,050-2827733,,,,0,orchan-chawedz-404990
404991,Moria Suit,Mitspe Manot,1,,054-4266269,,,,0,moria-suit-404991
404992,Zimmer Dora,Dead sea,1,,"054-269-7080, 0545301984",,,,0,zimmer-dora-404992
404993,Karmei Or Haganuz,Or Haganuz,1,,058-6058606,,,,0,karmei-or-haganuz-404993
404994,Villa Lamor,Amnon,1,,052-8202004,,,,0,villa-lamor-404994
404995,Mina Teva,Metula,1,,050-3441989,,,,0,mina-teva-404995
404996,Achazat Nirvana,Hosen,1,,052-8260722,,,,0,achazat-nirvana-404996
404997,Hahar Ha'azil,Hazon,1,,052-394-4110,,,,0,hahar-haazil-404997
404999,Yanis Apartment,Eilat,1,,052-609-7906,,,,0,yanis-apartment-404999
405000,Kna'an Vilage,Had Nes,1,,052-5063506,,,,0,knaan-vilage-405000
405001,Malki House,Lapidot,1,,054-4886804,,,,0,malki-house-405001
405002,Nofesh Ne'eman,Amirim,1,,052-8930243,,,,0,nofesh-neeman-405002
405003,Nof 10,Amirim,1,,052-236-1011,,,,0,nof-10-405003
405004,Villa Laguna,Eilat,1,,050-488-6999,,,,4,villa-laguna-405004
405005,Ezel Nano,Mayan Baruch,1,,054-4546143,,,,0,ezel-nano-405005
405006,Pninat Chen,safad,1,,052-255-0023,,,,0,pninat-chen-405006
405010,Batei Nurit,Ramot,1,,052-368-8759,,,,0,batei-nurit-405010
405011,The lake house,Migdal,1,,052-2506777,,,,0,the-lake-house-405011
405012,Zimmer Hapalmach,Hapalmach st. 35,1,,054-6472080,,,,0,zimmer-hapalmach-405012
405013,Shaked Ba'ofek,Metula,1,,052-3589080,,,,0,shaked-baofek-405013
405014,Villa Gal,Rishon Lezion,1,,054-8036362,,,,0,villa-gal-405014
405015,Dirot Ha'agam,Tiberias,1,,050-443-3830,,,,0,dirot-haagam-405015
405016,Villa La Familya,Migdal,1,,054-3971587,,,,0,villa-la-familya-405016
405017,Kait Ba'atika,safad,1,,052-7600494,,,,0,kait-baatika-405017
405018,Hastudio Shel Blum,Amirim,1,,052-371-6939,,,,0,hastudio-shel-blum-405018
405019,Kaza Miya,Netiv Hashayara,1,,052-3355874,,,,0,kaza-miya-405019
405020,Shato Prestige,Ein Ya'akov,1,,050-224-5246,,,,0,shato-prestige-405020
405021,Harmonia Bakfar,Ein El Asad,1,,050-7647804,,,,0,harmonia-bakfar-405021
405022,Romilya House,Tzuriel,1,,050-9886878,,,,0,romilya-house-405022
405023,Villa Vanila,Shtula,1,,050-2758444,,,,0,villa-vanila-405023
405024,Eden Hotel,Haifa,1,,054-682-2234,,,,0,eden-hotel-405024
405025,Hazimmerim Shel Branda,Beit Hillel,1,,054-535-3704,,,,0,hazimmerim-shel-branda-405025
405026,Betzel Hahar,,1,,,,,,0,betzel-hahar-405026
405027,Achazat Ha'ari,,1,,055-883-6696,,,,0,achazat-haari-405027
405030,Villa Butik Me'adrin,Or Haganuz,1,,054-8001138,,,,0,villa-butik-meadrin-405030
405031,Pninat Hakfar,,1,,050-338-8668,,,,0,pninat-hakfar-405031
405032,AHava Bapardes,Rosh Pina,1,,586899911,,,,0,ahava-bapardes-405032
405033,Bikta Banof,Rosh Pina,1,,052-345-5707,,,,0,bikta-banof-405033
405035,Nofesh Baharim,,1,,050-5594872,,,,0,nofesh-baharim-405035
405036,Villa Mitzpe hod,Poriya,1,,054-810-8404,,,,0,villa-mitzpe-hod-405036
405037,Blue Berry,katzerin,1,,050-390-8901,,,,0,blue-berry-405037
405038,Nof Be'amirim,Amirim,1,,052-266-7249,,,,0,nof-beamirim-405038
405040,AD Villas,Peki'in Hahadasha,1,,050-7561597,,,,0,ad-villas-405040
405041,Erets Hagalil,Amirim,1,,050-5316140,,,,0,erets-hagalil-405041
405042,Arazim Hotel,Metula,1,,054-548-8602,,,,0,arazim-hotel-405042
405043,Etnachta Be'afik,Afik,1,,050-527-7172,,,,0,etnachta-beafik-405043
405044,Biktot Segev Barama,Kela Alon,1,,052-9551414,,,,0,biktot-segev-barama-405044
405045,Beit Yosef,safad,1,,054-247-2323,,,,0,beit-yosef-405045
405046,Odem Agada Shel Eru'ach,Odem,1,,054-260-0111,,,,0,odem-agada-shel-eruach-405046
405047,Hof Ei Sham,Chukuk,1,,052-7381501,,,,0,hof-ei-sham-405047
405048,Chalomot Hadar,,1,,052-818-4211,,,,0,chalomot-hadar-405048
405049,Yare'ach Lavan,Hosen,1,,058-711-1117,,,,0,yareach-lavan-405049
405050,Amores,Tzuriel,1,,054-480-7042,,,,0,amores-405050
405051,Yarok Al Hanahal,,1,,052-3744400,,,,0,yarok-al-hanahal-405051
405052,Bustan Tzefati,safad,1,,052-818-4211,,,,0,bustan-tzefati-405052
405054,Pnay Villa,,1,,053-2375724,,,,0,pnay-villa-405054
405055,Ezel Gil Galit,Kela Alon,1,,050-4095438,,,,0,ezel-gil-galit-405055
405056,Birkata,,1,,055-8821344,,,,0,birkata-405056
405057,Nof Ha'argaman,,1,,050-6500258,,,,0,nof-haargaman-405057
405058,Royal Sun Villa,,1,,050-6854890,,,,0,royal-sun-villa-405058
405059,Zimmer Home,,1,,26247783,,,,0,zimmer-home-405059
405139,Jonathan Hotel in Ben Yehuda,29 Ben Yehuda street,1,,,,31.78079987,35.21459961,0,jonathan-hotel-in-ben-yehuda-405139
405210,Autograph Collection Publica Isrotel,9 Aba Even Street,1,4672202,-7605703,,32.16230011,34.80849838,0,autograph-collection-publica-isrotel-405210
406132,KATAMARAN RESORT,"JL. RAYA MANGSIT , SENGGIGI BEACH LOMBOK,SENGGIGI",1,83355,6.24E+11,6.24E+11,8.472169876,116.038002,5,katamaran-resort-406132
406154,ESHEL,"RAMOT YAM STREET,HERZELIA",1,,777088810,35298335,32.17919922,34.80350113,2,eshel-406154
406299,MIGUEL,"HAYARKON ST.,TEL AVIV",1,63432,35107744,35168981,32.05989838,34.78509903,2,miguel-406299
406913,G-Hotel Tiberias,"Yochanan Ben Zackai 27, Tiberias",1,,04-656-0050,,32.78850174,35.53960037,0,g-hotel-tiberias-406913
406931,Isrotel Royal Garden Hotel,North Shore,1,88000,+972 08 6363444,1.20E+13,29.55050087,34.96279907,5,isrotel-royal-garden-hotel-406931
407289,Jaffa60,60 Yafo Street,1,,,,,,0,jaffa60-407289
407294,The Setai Tel Aviv,"22 Raziel David St., Tel Aviv",1,,,,32.05530167,34.75619888,0,the-setai-tel-aviv-407294
407345,LaPerla,Sderot Eli'ezer Kaplan,1,,04-6723444,,32.76309967,35.55519867,0,laperla-407345
407346,Aquaduct,"Highway 4, Shavei Zion",1,,054-798-6680,,32.97219849,35.09460068,0,aquaduct-407346
407347,"Olive Gilboa - אוליב בגלבוע, מעלה הגלבוע","Road 675 , Nof Gilboa, Gilboa Regional Council",1,,04-953-1153,,32.55070114,35.33480072,0,olive-gilboa-407347
407348,Link Hotel & Hub By Dan Hotels,"Sderot Sha'ul HaMelech St, 39. Tel Aviv",1,9999999,,,32.07762,34.79064,0,link-hotel-407348
407383,TELMA,,1,,,,,,0,telma-407383
407653,Biktapuz & Klemantina,,1,,,,,,0,biktapuz-klemantina-407653
407669,NYX Herzliya,Abba Eban corner Naomi Shemer,1,,09-8905000,,32.16320038,34.80400085,0,nyx-herzliya-407669
407670,The Antiquity Heart Mansion,,1,,,,,,0,the-antiquity-heart-mansion-407670
407818,Lavenderin,רמות נפתלי,1,,,,,,0,lavenderin-407818
407819,בקתות עץ בלבן - Boutique,,1,,,,,,0,#NAME?
407820,Welcome to Israel LTD,,1,,,,,,0,welcome-to-israel-ltd-407820
407821,בקתות עץ בלבן - Home,,1,,,,,,0,#NAME?
408257,Vitrage Luxury Residence,,1,,,,,,,vitrage-luxury-residence-408257
408263,Kibbutz Lotan,"Kibbutz Lotan, D.N. Hevel Eilot",1,8885500,054-9799030,08-6356937,29.986444,35.089843,0,kibbutz-lotan-408263
408264,Krivine Guest House,"15 Neve Zin, Midreshet Ben-Gurion",1,8499000,052-271-2304,,30.8517105,34.7880544,0,krivine-guest-house-408264
408338,Fabric Hotel - an Atlas Boutique Hotel,Nahalat Binyamin St 28,1,,03-5678000,,32.0657571,34.7705777,0,fabric-408338
408388,Anilevich Mansion,"9 Mordechai Anilevich Street, Be'er Sheva",1,8421601,050-407-6227,,31.237118,34.789135,0,anilevich-mansion-408388
408439,Shlomtzi Hotel,"11 Queen Shlomziyon st., Jerusalem, Israel",1,,054-881-8234,,31.7791,35.222506,0,shlomtzi-hotel-408439
409213,Lev Hahoresh,"45 Moshav Shomera, Shomera",1,2285500,052-7023131,,33.084052,35.287143,0,lev-hahoresh-409213
409550,The Drisco Hotel Tel Aviv,Auerbach St 6,1,6811910,03-741-0000,,32.056875,34.762631,5,drisco-409550
409555,Rimonim Hotel Nazareth,Hagalil street 6026,1,16000,972 4 6500000,,32.70514,35.30498,,rimonim-hotel-nazareth-409555
410477,Manger Square Hotel,Manger Street,1,,,,31.70491,35.20632,3,manger-square-hotel-410477
410848,Royal Court Hotel,24 Jaffa Street,1,,,,31.90125,35.20018,3,royal-court-hotel-410848
410907,Aladdin Hotel,"Al Bireh, Ras Al Tahouneh Street",1,,,,31.90479,35.20439,3,aladdin-hotel-410907
411527,Grand Park Hotel Bethlehem,Star Street,1,,,,31.71007,35.2045,5,grand-park-hotel-bethlehem-411527
414402,THE VISTA AT HILTON,205A HAYARKON ST. INDEPENDENCE PARK,1,,00972 3 5202050,97235272711,32.08917,34.77094,5,the-vista-at-hilton-414402
414403,Momo's - Hostel,28 Ben Yehuda St,1,63804,,,32.07586,34.76808,0,momos-hostel-414403
414450,Sunshine Suites,Ness Tsiyona 5,1,63904,,,32.07479,34.76699,,sunshine-suites-414450
414452,Tel Aviv Home,Shimshon Hagibur 1,1,6435401,,,32.07615,34.77776,,tel-aviv-home-414452
414456,The Sea Apartments Tel Aviv by different locations,Herbert Samuel 52,1,6330306,,,32.06677,34.76303,,the-sea-apartments-tel-aviv-by-different-locations-414456
414493,TLVSublet,Various Addresses,1,6326650,,,32.07111,34.77244,,tlvsublet-414493
414598,Kerem Hateiminim Apartments,16 Najara St.,1,6382485,,,32.07002,34.76943,,kerem-hateiminim-apartments-414598
414659,Rafael Residence,"Derech Bethlehem 70, Bak'a Entrance off Zrubavel St. No. 5",1,9350419,,,31.75858,35.22155,,rafael-residence-414659
414711,Tel-Aviving Apartments,Various Addresses,1,,,,32.07574,34.78176,,tel-aviving-apartments-414711
414825,Check In Jerusalem,37 Yaffo St.,1,9422113,,,31.78175,35.2201,,check-in-jerusalem-414825
414869,Marom Hof Hacarmel Apartments,David Elazar 10,1,35081,,,32.80611,34.95737,,marom-hof-hacarmel-apartments-414869
414887,New Petra Hostel,1 David Old City,1,14030,,,31.77672,35.22947,,new-petra-hostel-414887
415540,Old City Stones,"60 Jerusalem Street, Upper Galilee",1,1342805,,,32.96856,35.49351,,old-city-stones-415540
416271,wilmaris rosh pina,rosh pina,1,,547500981,,32.9924421,35.5931551,0,wilmaris-rosh-pina-416271
416272,etzel adi,rosh pina,1,,052-4415312,,32.974438,35.562591,0,etzel-adi-416272
416273,nof rosh pina,rosh pina,1,,052-3455707,,32.972029,35.536049,0,nof-rosh-pina-416273
416274,yufi shel biktot,rosh pina,1,,054-2277288,,32.974438,35.562591,0,yufi-shel-biktot-416274
416312,Dream Time,Harimonim St. 6,1,,,,32.93904,35.45134,,dream-time-416312
416345,Pina Balev Inn,Hahalutzim 31 St.,1,,,,32.96933,35.53779,,pina-balev-inn-416345
